"PKEY","BOID","METABO","LASTUPDATE","PROCESSID","ROWCOMMENT","CREATED","CREATEDUSER","REPLACED","REPLACEDUSER","ITSCODE","ITSCODEKOPF","SEQUENCE","CODEVISIBLE","COMPAREVALUE","TIMESEG","ARCHIVETAG","MDBID"
9156,"c0ce5712-beb6-4b41-8395-f5b3f8bfd5c2",-11,2017-04-15 10:35:24.026902000,"P.-205601","",2017-04-15 10:35:24.026902000,"KBommer",3000-01-01 00:00:00.000000000,"","bf495119-5d01-418f-91ca-86e9ee1ad154","-51441",30,0,999,3000-01-01,"",""
9157,"d5be288e-7a90-49ef-87f7-bffeac64d014",-11,2017-04-15 10:37:04.526558000,"P.-205601","",2017-04-15 10:37:04.526558000,"KBommer",3000-01-01 00:00:00.000000000,"","7c26b43d-68e8-4a07-ba35-92a6894856b0","-51435",10,0,999,3000-01-01,"",""
9158,"1fedf22e-cfa2-49e7-809a-8a928c3e99dd",-11,2017-04-15 10:38:00.363439000,"P.-205601","",2017-04-15 10:38:00.363439000,"KBommer",3000-01-01 00:00:00.000000000,"","19f38244-5ab0-41bc-be49-2bb51366eb8a","-51435",10,0,999,3000-01-01,"",""
9159,"8c7d3f9e-6227-4241-bb5c-fd8bfe12edd0",-11,2017-04-15 10:39:14.284723000,"P.-205601","",2017-04-15 10:39:14.284723000,"KBommer",3000-01-01 00:00:00.000000000,"","d0d08064-1569-4e90-9b7e-5ea48ab4308e","-51435",30,0,999,3000-01-01,"",""
9160,"3fb447f4-3bd0-4d91-a581-986e8b88f39d",-11,2017-04-15 10:40:41.314937000,"P.-205601","",2017-04-15 10:40:41.314937000,"KBommer",3000-01-01 00:00:00.000000000,"","0ffe10f5-1d9a-47a5-a33c-aca76c322d9e","-51437",10,0,999,3000-01-01,"",""
9161,"61336cb9-4549-4a72-be17-2c6cc2526edc",-11,2017-04-15 10:41:29.409532000,"P.-205601","",2017-04-15 10:41:29.409532000,"KBommer",3000-01-01 00:00:00.000000000,"","98c66b5d-37b7-41b5-b77d-833cda8bbe9e","-51437",30,0,999,3000-01-01,"",""
9162,"0a06dbb3-d1aa-4200-9fca-3b4d565e1c1b",-11,2017-04-15 10:42:47.495758000,"P.-205601","",2017-04-15 10:42:47.495758000,"KBommer",3000-01-01 00:00:00.000000000,"","56abaf29-7709-470f-909b-b479008b5e08","-51452",10,0,999,3000-01-01,"",""
9163,"37c1879d-a0a3-4250-9947-ac1d31be45c4",-11,2017-04-15 10:43:18.587849000,"P.-205601","",2017-04-15 10:43:18.587849000,"KBommer",3000-01-01 00:00:00.000000000,"","4489722e-2fe6-4387-8bda-e27cd235bbaf","-51452",20,0,999,3000-01-01,"",""
104,"104",-11,2014-01-21 11:15:56.645982000,"P.-254007","",2014-01-21 11:15:56.645982000,"CHaegele",3000-01-01 00:00:00.000000000,"","104","-50286",520,0,999,2014-01-21,"",""
3407,"3267",-11,2014-05-05 09:38:38.720314000,"P.-254007","",2014-05-05 09:38:38.720314000,"CHaegele",3000-01-01 00:00:00.000000000,"","3227","-50307",20,0,999,2014-05-05,"",""
1690,"1657",-11,2014-02-06 16:59:32.015497000,"P.-205601","",2014-02-06 16:59:32.015497000,"LWernli",3000-01-01 00:00:00.000000000,"","1650","28",10,0,999,2014-02-06,"",""
3868,"3728",-11,2015-06-03 12:57:51.943980000,"P.-254007","",2015-06-03 12:57:51.943980000,"DHaramincic",3000-01-01 00:00:00.000000000,"","3648","567",40,0,999,3000-01-01,"",""
5466,"5386",-11,2015-11-12 22:20:46.346506000,"P.-254007","",2015-11-12 22:20:46.346506000,"PMueller",3000-01-01 00:00:00.000000000,"","5246","-11025",40,0,999,3000-01-01,"",""
5901,"5821",-11,2016-01-20 07:59:46.936208000,"P.-208801","",2016-01-20 07:59:46.936208000,"AKarpf",3000-01-01 00:00:00.000000000,"","-62932","-51259",0,0,999,3000-01-01,"",""
5902,"5822",-11,2016-01-20 07:59:47.037342000,"P.-208801","",2016-01-20 07:59:47.037342000,"AKarpf",3000-01-01 00:00:00.000000000,"","-62945","-51259",10,0,999,3000-01-01,"",""
5903,"5823",-11,2016-01-20 07:59:47.049246000,"P.-208801","",2016-01-20 07:59:47.049246000,"AKarpf",3000-01-01 00:00:00.000000000,"","-62940","-51259",20,0,999,3000-01-01,"",""
5904,"5824",-11,2016-01-20 07:59:47.060242000,"P.-208801","",2016-01-20 07:59:47.060242000,"AKarpf",3000-01-01 00:00:00.000000000,"","-62941","-51259",30,0,999,3000-01-01,"",""
5905,"5825",-11,2016-01-20 07:59:47.070966000,"P.-208801","",2016-01-20 07:59:47.070966000,"AKarpf",3000-01-01 00:00:00.000000000,"","-62939","-51259",40,0,999,3000-01-01,"",""
5906,"5826",-11,2016-01-20 07:59:47.081637000,"P.-208801","",2016-01-20 07:59:47.081637000,"AKarpf",3000-01-01 00:00:00.000000000,"","-62938","-51259",50,0,999,3000-01-01,"",""
5907,"5827",-11,2016-01-20 08:00:51.828721000,"P.-208801","",2016-01-20 08:00:23.600846000,"AKarpf",2016-01-20 08:00:51.828721000,"AKarpf","-62952","-51259",0,0,999,3000-01-01,"",""
5908,"5827",-11,2016-01-20 08:00:51.828721000,"P.-209001","",2016-01-20 08:00:51.828721000,"AKarpf",3000-01-01 00:00:00.000000000,"","-62952","-51259",60,0,999,3000-01-01,"",""
5909,"5828",-11,2016-01-20 08:01:42.591374000,"P.-205601","",2016-01-20 08:01:42.591374000,"AKarpf",3000-01-01 00:00:00.000000000,"","5581","-51259",70,0,999,3000-01-01,"",""
9061,"6b8ef796-3c9b-48a8-82bd-5495f1d8159d",-11,2017-04-07 14:52:56.138024000,"P.-205601","",2017-04-07 14:52:56.138024000,"PMueller",3000-01-01 00:00:00.000000000,"","e7558c10-4440-43a2-b86b-94580833b6a8","-11342",10,0,999,3000-01-01,"",""
9,"9",-11,2014-01-17 12:53:34.465071000,"P.-254007","",2014-01-17 12:53:34.465071000,"VTricarico",3000-01-01 00:00:00.000000000,"","9","-11397",10,0,999,2014-01-17,"",""
3408,"3268",-11,2014-05-05 09:38:38.720314000,"P.-254007","",2014-05-05 09:38:38.720314000,"CHaegele",3000-01-01 00:00:00.000000000,"","3228","-50307",30,0,999,2014-05-05,"",""
3869,"3729",-11,2015-06-03 12:57:51.943980000,"P.-254007","",2015-06-03 12:57:51.943980000,"DHaramincic",3000-01-01 00:00:00.000000000,"","3649","567",50,0,999,3000-01-01,"",""
5467,"5387",-11,2015-11-12 22:20:46.346506000,"P.-254007","",2015-11-12 22:20:46.346506000,"PMueller",3000-01-01 00:00:00.000000000,"","5247","-11025",50,0,999,3000-01-01,"",""
5468,"5388",-11,2015-11-12 22:20:46.346506000,"P.-254007","",2015-11-12 22:20:46.346506000,"PMueller",3000-01-01 00:00:00.000000000,"","5248","-11025",60,0,999,3000-01-01,"",""
5981,"5901",-11,2016-01-26 14:11:14.448745000,"P.-205601","",2016-01-26 14:11:14.448745000,"PMueller",3000-01-01 00:00:00.000000000,"","5661","1281",10,0,999,3000-01-01,"",""
5982,"5902",-11,2016-01-26 14:12:57.103606000,"P.-205601","",2016-01-26 14:12:57.103606000,"PMueller",3000-01-01 00:00:00.000000000,"","5662","1281",20,0,999,3000-01-01,"",""
5983,"5903",-11,2016-01-26 14:13:49.733788000,"P.-205601","",2016-01-26 14:13:49.733788000,"PMueller",3000-01-01 00:00:00.000000000,"","5663","1281",30,0,999,3000-01-01,"",""
5984,"5904",-11,2016-01-26 14:14:15.949845000,"P.-205601","",2016-01-26 14:14:15.949845000,"PMueller",3000-01-01 00:00:00.000000000,"","5664","1281",40,0,999,3000-01-01,"",""
9171,"028fccc6-743e-43f4-96cf-2b91328412c2",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","64d6f334-13d4-4f06-94a7-4512b95a7902","-51452",100,0,999,3000-01-01,"",""
9180,"096c0780-a2b5-4158-b0f9-72748b707bf4",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","f332d76d-c178-427e-a496-33411e9755c3","-51452",190,0,999,3000-01-01,"",""
9181,"0a3982f5-1de7-4da3-9b4f-8ef46adcce05",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","1fe78c01-e01c-4bc3-839a-9c6358b41c4d","-51452",200,0,999,3000-01-01,"",""
9170,"0c7281e5-59a4-4c5a-9a85-60f528153748",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","2780eb4f-1548-4bfb-8888-31e7840cbde9","-51452",90,0,999,3000-01-01,"",""
9175,"27ff64f0-2c5f-4e2c-a2fb-02981342ecc7",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","6631138a-1a85-44af-a9a3-a858974febef","-51452",140,0,999,3000-01-01,"",""
9165,"2c8b8794-0197-48d4-af3f-1988b98390c6",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","6d499adb-44fe-4b12-b8e6-451f5600de8f","-51452",40,0,999,3000-01-01,"",""
9164,"309ae747-f208-44c9-b3dd-0ed5906e5199",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","46e148af-d4ef-47f5-ba0d-b42966d08cca","-51452",30,0,999,3000-01-01,"",""
9186,"339c9869-5e7d-4a40-bc6f-e3aaa081d815",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","9cfa3ca2-7391-472f-baff-6e6ef7172a9b","-51452",250,0,999,3000-01-01,"",""
9183,"3c0f70f5-a0f7-4342-9f7f-11e48e8087b5",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","2968f084-c8b4-4c00-bec6-349af771d514","-51452",220,0,999,3000-01-01,"",""
9169,"44de5551-b356-4a2c-933a-ae4e3ce8c443",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","8cc18d3b-f24a-4e33-a70c-9764d9965b8f","-51452",80,0,999,3000-01-01,"",""
9184,"488a3006-0159-499b-a1bf-1090b649d960",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","82a4c5b7-4812-4001-8cb7-9fb6c777e5e3","-51452",230,0,999,3000-01-01,"",""
9179,"53f1d77d-f171-4647-97f6-694180e34222",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","2c312d00-2028-40b4-bb46-06eb7213315a","-51452",180,0,999,3000-01-01,"",""
9168,"71bd5604-9a92-4d84-ae8c-dae2b3b2359f",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","35470351-6ea8-4ac5-978b-fe3383b32d60","-51452",70,0,999,3000-01-01,"",""
9167,"78f4a2a3-2f57-4bb5-8602-d6e4f3734be8",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","1b61a23e-ddef-4128-b377-cc15c9890d55","-51452",60,0,999,3000-01-01,"",""
9166,"92bee40d-e438-4427-96db-c714c49ff9e1",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","b3334fc4-0512-4af3-be8b-6fa2caba82e4","-51452",50,0,999,3000-01-01,"",""
9182,"9422bea6-8ef6-42b1-932a-220e6acc0772",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","4bfcf257-ce65-4a89-b84d-1f978ed1f3a5","-51452",210,0,999,3000-01-01,"",""
9176,"9f273368-3017-4784-8d4b-3505623ae824",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","1d0e66c8-1108-4a5a-a2b8-0e11225e3812","-51452",150,0,999,3000-01-01,"",""
9177,"b66deb8f-2638-4f18-8bd4-f9e1867e5be6",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","c9ba57cb-6198-4a28-93bd-ab04b8472897","-51452",160,0,999,3000-01-01,"",""
9173,"c1bd2082-345d-4b59-b88a-d1d18285f40d",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","0c0c1553-f87b-4fc2-9d48-c38ded37faec","-51452",120,0,999,3000-01-01,"",""
9187,"d8f609a8-d189-471d-9acf-13531d477128",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","f6d6f262-2ef2-4449-96b8-528e5811b769","-51452",260,0,999,3000-01-01,"",""
9178,"db09b9ab-d792-4c20-9a88-7ca0c95dd17e",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","fc7fd246-4c54-469f-b4a6-cca26fbf9926","-51452",170,0,999,3000-01-01,"",""
9174,"e1abb2bc-f4c3-4cc0-b264-6dc926e4cdf9",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","771e14e9-cb4b-4ee7-a959-78380ef165d5","-51452",130,0,999,3000-01-01,"",""
9172,"eb644ef5-b460-4ad3-85a1-ae85d0b18c78",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","1ead657b-5cdd-42d8-b955-b35b8e66d2f0","-51452",110,0,999,3000-01-01,"",""
9185,"ec0983eb-7c2f-4e58-8e47-208eddc7ec6a",-11,2017-04-15 10:52:38.802499000,"P.-254007","",2017-04-15 10:52:38.802499000,"KBommer",3000-01-01 00:00:00.000000000,"","3a222176-7c4b-4884-8b5a-160af1c4b98c","-51452",240,0,999,3000-01-01,"",""
9188,"4679977f-2359-4088-ba8f-d3e118ab26d7",-11,2017-04-15 10:53:51.035219000,"P.-205601","",2017-04-15 10:53:51.035219000,"KBommer",3000-01-01 00:00:00.000000000,"","7e5b7ddf-7e76-4f09-b824-41111043ba12","-51450",10,0,999,3000-01-01,"",""
9189,"1bd9b53b-c99a-4a09-b93f-75584b63f58a",-11,2017-04-15 10:54:22.846484000,"P.-205601","",2017-04-15 10:54:22.846484000,"KBommer",3000-01-01 00:00:00.000000000,"","68eaaf49-a0d0-4cd1-a486-b3b057f34ce4","-51450",20,0,999,3000-01-01,"",""
9190,"426a920b-fc81-4178-b77d-bea463e50a67",-11,2017-04-15 10:55:26.494705000,"P.-205601","",2017-04-15 10:55:26.494705000,"KBommer",3000-01-01 00:00:00.000000000,"","d2264e1e-9838-47d9-a4a1-67b3d061b84e","-51450",30,0,999,3000-01-01,"",""
9191,"e2704bc1-e8fc-4684-b2ba-8d6ece0c76f1",-11,2017-04-15 10:56:10.174674000,"P.-205601","",2017-04-15 10:56:10.174674000,"KBommer",3000-01-01 00:00:00.000000000,"","731e2299-e176-47c5-a64d-fc8299735121","-51450",40,0,999,3000-01-01,"",""
9192,"2990b368-2378-4fa8-add3-2b2a4bfa6280",-11,2017-04-15 10:56:46.879049000,"P.-205601","",2017-04-15 10:56:46.879049000,"KBommer",3000-01-01 00:00:00.000000000,"","ba5c0c4e-b7b1-41cd-985d-61baa7b9a817","-51450",50,0,999,3000-01-01,"",""
9193,"83922a53-1d81-406c-8da5-dabcd95fa7d6",-11,2017-04-15 10:57:39.233253000,"P.-205601","",2017-04-15 10:57:33.796022000,"KBommer",2017-04-15 10:57:39.233253000,"KBommer","8227f114-6990-4f67-986e-44cd58f400c1","-51450",70,0,999,3000-01-01,"",""
9194,"83922a53-1d81-406c-8da5-dabcd95fa7d6",-11,2017-04-15 10:57:39.233253000,"P.-209001","",2017-04-15 10:57:39.233253000,"KBommer",3000-01-01 00:00:00.000000000,"","8227f114-6990-4f67-986e-44cd58f400c1","-51450",60,0,999,3000-01-01,"",""
3870,"3730",-11,2015-06-03 12:57:51.943980000,"P.-254007","",2015-06-03 12:57:51.943980000,"DHaramincic",3000-01-01 00:00:00.000000000,"","3650","567",60,0,999,3000-01-01,"",""
5469,"5389",-11,2015-11-12 22:20:46.346506000,"P.-254007","",2015-11-12 22:20:46.346506000,"PMueller",3000-01-01 00:00:00.000000000,"","5249","-11025",70,0,999,3000-01-01,"",""
5470,"5390",-11,2015-11-12 22:20:46.346506000,"P.-254007","",2015-11-12 22:20:46.346506000,"PMueller",3000-01-01 00:00:00.000000000,"","5250","-11025",80,0,999,3000-01-01,"",""
7561,"7441",-11,2016-05-06 14:39:40.651416000,"P.-208801","",2016-05-06 14:39:40.651416000,"PMueller",3000-01-01 00:00:00.000000000,"","-10000","1821",0,0,999,3000-01-01,"",""
7961,"7821",-11,2016-06-15 13:56:11.533432000,"P.-205601","",2016-06-15 13:56:11.533432000,"RAbegg",3000-01-01 00:00:00.000000000,"","7281","-160",30,0,30,3000-01-01,"",""
8057,"7917",-11,2016-06-22 17:02:28.715134000,"P.-255612","",2016-06-22 17:02:28.715134000,"PMueller",3000-01-01 00:00:00.000000000,"","7417","2049",10,0,999,3000-01-01,"",""
8058,"7918",-11,2016-06-22 17:02:28.716989000,"P.-255612","",2016-06-22 17:02:28.716989000,"PMueller",3000-01-01 00:00:00.000000000,"","7418","2049",20,0,999,3000-01-01,"",""
8059,"7919",-11,2016-06-22 17:02:28.718660000,"P.-255612","",2016-06-22 17:02:28.718660000,"PMueller",3000-01-01 00:00:00.000000000,"","7419","2050",10,0,999,3000-01-01,"",""
8060,"7920",-11,2016-06-22 17:02:28.720339000,"P.-255612","",2016-06-22 17:02:28.720339000,"PMueller",3000-01-01 00:00:00.000000000,"","7420","2050",20,0,999,3000-01-01,"",""
8061,"7921",-11,2016-06-22 17:02:28.722269000,"P.-255612","",2016-06-22 17:02:28.722269000,"PMueller",3000-01-01 00:00:00.000000000,"","7421","2051",10,0,999,3000-01-01,"",""
8062,"7922",-11,2016-06-22 17:02:28.723956000,"P.-255612","",2016-06-22 17:02:28.723956000,"PMueller",3000-01-01 00:00:00.000000000,"","7422","2051",20,0,999,3000-01-01,"",""
8063,"7923",-11,2016-06-22 17:02:28.725610000,"P.-255612","",2016-06-22 17:02:28.725610000,"PMueller",3000-01-01 00:00:00.000000000,"","7423","2052",10,0,999,3000-01-01,"",""
8064,"7924",-11,2016-06-22 17:02:28.727275000,"P.-255612","",2016-06-22 17:02:28.727275000,"PMueller",3000-01-01 00:00:00.000000000,"","7424","2052",20,0,999,3000-01-01,"",""
8561,"8421",-11,2016-08-09 10:40:49.859562000,"P.-253746","",2016-08-09 10:40:49.859562000,"DHaramincic",3000-01-01 00:00:00.000000000,"","7881","-50361",100,0,999,3000-01-01,"",""
8562,"8422",-11,2016-08-09 10:40:49.859562000,"P.-253746","",2016-08-09 10:40:49.859562000,"DHaramincic",3000-01-01 00:00:00.000000000,"","7882","-50361",110,0,999,3000-01-01,"",""
8563,"8423",-11,2016-08-09 10:40:49.859562000,"P.-253746","",2016-08-09 10:40:49.859562000,"DHaramincic",3000-01-01 00:00:00.000000000,"","7883","-50361",130,0,999,3000-01-01,"",""
8564,"8424",-11,2016-08-09 10:40:49.859562000,"P.-253746","",2016-08-09 10:40:49.859562000,"DHaramincic",3000-01-01 00:00:00.000000000,"","7884","-50361",140,0,999,3000-01-01,"",""
8565,"8425",-11,2016-08-09 10:40:49.859562000,"P.-253746","",2016-08-09 10:40:49.859562000,"DHaramincic",3000-01-01 00:00:00.000000000,"","7885","-50361",150,0,999,3000-01-01,"",""
8566,"8426",-11,2016-08-09 10:40:49.859562000,"P.-253746","",2016-08-09 10:40:49.859562000,"DHaramincic",3000-01-01 00:00:00.000000000,"","7886","-50361",120,0,999,3000-01-01,"",""
8567,"8427",-11,2016-08-09 10:40:49.859562000,"P.-253746","",2016-08-09 10:40:49.859562000,"DHaramincic",3000-01-01 00:00:00.000000000,"","7887","-50361",90,0,999,3000-01-01,"",""
9198,"3ce2a094-869d-459c-9c03-2aebb38c7804",-11,2017-04-15 10:59:29.496122000,"P.-254007","",2017-04-15 10:59:29.496122000,"KBommer",3000-01-01 00:00:00.000000000,"","731e2299-e176-47c5-a64d-fc8299735121","-51451",40,0,999,3000-01-01,"",""
9196,"4489faa2-013a-41d1-91c5-c73bf022f99c",-11,2017-04-15 10:59:29.496122000,"P.-254007","",2017-04-15 10:59:29.496122000,"KBommer",3000-01-01 00:00:00.000000000,"","68eaaf49-a0d0-4cd1-a486-b3b057f34ce4","-51451",20,0,999,3000-01-01,"",""
9195,"532b221b-f1d0-4bae-b6c4-52430faf2fbc",-11,2017-04-15 10:59:29.496122000,"P.-254007","",2017-04-15 10:59:29.496122000,"KBommer",3000-01-01 00:00:00.000000000,"","7e5b7ddf-7e76-4f09-b824-41111043ba12","-51451",10,0,999,3000-01-01,"",""
9199,"a7b3ef9d-8f33-46a8-8d83-05d895088ddb",-11,2017-04-15 10:59:29.496122000,"P.-254007","",2017-04-15 10:59:29.496122000,"KBommer",3000-01-01 00:00:00.000000000,"","ba5c0c4e-b7b1-41cd-985d-61baa7b9a817","-51451",50,0,999,3000-01-01,"",""
9197,"d6e51d88-b79b-4284-a65c-652fa96cf28f",-11,2017-04-15 10:59:29.496122000,"P.-254007","",2017-04-15 10:59:29.496122000,"KBommer",3000-01-01 00:00:00.000000000,"","d2264e1e-9838-47d9-a4a1-67b3d061b84e","-51451",30,0,999,3000-01-01,"",""
9200,"e98762e5-3e33-4d2f-a316-9ac6f3d0d8a3",-11,2017-04-15 10:59:29.496122000,"P.-254007","",2017-04-15 10:59:29.496122000,"KBommer",3000-01-01 00:00:00.000000000,"","8227f114-6990-4f67-986e-44cd58f400c1","-51451",60,0,999,3000-01-01,"",""
9201,"bd073968-7eec-4e6e-ae2d-0ccde4040db8",-11,2017-04-15 11:01:38.298845000,"P.-205601","",2017-04-15 11:01:38.298845000,"KBommer",3000-01-01 00:00:00.000000000,"","643b82ff-8ad5-4571-a7a8-c164e3156dd2","dc4bb2f2-6ff5-4516-b998-30ca4a15145d",10,0,999,3000-01-01,"",""
9202,"b6e32aa4-888a-46a7-a3e4-5b8708b523fb",-11,2017-04-15 11:04:00.541759000,"P.-205601","",2017-04-15 11:04:00.541759000,"KBommer",3000-01-01 00:00:00.000000000,"","729dddac-fdd7-4fa8-b345-0b28e58a46c4","c428d177-c5cd-4bea-9efb-f93d798a6b75",20,0,999,3000-01-01,"",""
9203,"8b403dcd-15f3-4577-9248-d4014806caab",-11,2017-04-15 11:04:15.515882000,"P.-208801","",2017-04-15 11:04:15.515882000,"KBommer",3000-01-01 00:00:00.000000000,"","643b82ff-8ad5-4571-a7a8-c164e3156dd2","c428d177-c5cd-4bea-9efb-f93d798a6b75",20,0,999,3000-01-01,"",""
9204,"f0a41b05-a4ee-4624-8bb1-f562c2e2079d",-11,2017-04-15 11:06:30.122639000,"P.-208801","",2017-04-15 11:06:30.122639000,"KBommer",3000-01-01 00:00:00.000000000,"","ac13fbad-68e2-43c6-8ac8-33d72bfc729b","b477f1df-2417-4a7e-9623-fe48ca0bd0b2",10,0,999,3000-01-01,"",""
9205,"3575fb26-a257-4727-b9b3-7c9e4f3634c2",-11,2017-04-15 11:08:03.442833000,"P.-208801","",2017-04-15 11:08:03.442833000,"KBommer",3000-01-01 00:00:00.000000000,"","729dddac-fdd7-4fa8-b345-0b28e58a46c4","2bade538-bef1-4e85-888e-6e345b44e10a",10,0,999,3000-01-01,"",""
9206,"e42ed1eb-df2a-4098-9925-bb072a54d606",-11,2017-04-15 11:08:16.522552000,"P.-208801","",2017-04-15 11:08:16.522552000,"KBommer",3000-01-01 00:00:00.000000000,"","643b82ff-8ad5-4571-a7a8-c164e3156dd2","2bade538-bef1-4e85-888e-6e345b44e10a",20,0,999,3000-01-01,"",""
9207,"23455b6f-dc3d-4cca-af47-b4dbfa1500f7",-11,2017-04-15 11:09:09.502546000,"P.-205601","",2017-04-15 11:09:09.502546000,"KBommer",3000-01-01 00:00:00.000000000,"","e2e7a83e-c59d-4443-9c27-dfb7601db3a2","-51448",10,0,999,3000-01-01,"",""
9208,"4a5b1d4e-93f7-4bf4-9987-ff2836574d4d",-11,2017-04-15 11:11:23.182033000,"P.-205601","",2017-04-15 11:11:23.182033000,"KBommer",3000-01-01 00:00:00.000000000,"","a8886606-73db-4501-b9a7-b89b97d7fd45","12d7f968-f703-4e8c-b3b3-32374dd27730",10,0,999,3000-01-01,"",""
9209,"70743079-ee9b-47f6-ba1f-f4914672ace5",-11,2017-04-15 11:11:48.516485000,"P.-205601","",2017-04-15 11:11:48.516485000,"KBommer",3000-01-01 00:00:00.000000000,"","265fef49-39fa-483c-a5dc-9c46bf2fd7e7","12d7f968-f703-4e8c-b3b3-32374dd27730",20,0,999,3000-01-01,"",""
9210,"4db4fbb7-bee9-42ce-8d81-96ddc0280de9",-11,2017-04-15 11:12:17.414879000,"P.-205601","",2017-04-15 11:12:17.414879000,"KBommer",3000-01-01 00:00:00.000000000,"","90775aea-ff83-410a-93a9-0291a62e8bd9","12d7f968-f703-4e8c-b3b3-32374dd27730",30,0,999,3000-01-01,"",""
9211,"2480fb52-c264-4eb9-aecf-8d314b9d0c84",-11,2017-04-15 11:13:22.803460000,"P.-205601","",2017-04-15 11:13:22.803460000,"KBommer",3000-01-01 00:00:00.000000000,"","14d59e10-7da7-42e3-9ad0-4d6a1065ce3b","-51477",10,0,999,3000-01-01,"",""
