"PKEY","BOID","METABO","LASTUPDATE","PROCESSID","ROWCOMMENT","CREATED","CREATEDUSER","REPLACED","REPLACEDUSER","GUELTAB","GUELTBIS","ITSTARIFGRPPARENT","ITSTARIFGRPCHILD","EINAUSSCHLUSS","TIMESEG","ARCHIVETAG","MDBID"
1199,"1161",-1084,2014-05-14 16:26:23.375391000,"B.644","",2014-05-14 16:26:23.375391000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2863","2436","-62356",2014-05-14,"",""
912,"912",-1084,2014-01-21 11:40:17.649785000,"B.144","",2014-01-21 11:40:17.649785000,"CHaegele",3000-01-01 00:00:00.000000000,"",2001-01-01,3000-01-01,"1472","1464","-62356",2014-01-21,"",""
914,"914",-1084,2014-01-21 11:40:17.649785000,"B.144","",2014-01-21 11:40:17.649785000,"CHaegele",3000-01-01 00:00:00.000000000,"",2001-01-01,3000-01-01,"1472","1460","-62356",2014-01-21,"",""
916,"916",-1084,2014-01-21 11:40:17.649785000,"B.144","",2014-01-21 11:40:17.649785000,"CHaegele",3000-01-01 00:00:00.000000000,"",2001-01-01,3000-01-01,"1472","1463","-62356",2014-01-21,"",""
917,"917",-1084,2014-01-21 11:40:17.649785000,"B.144","",2014-01-21 11:40:17.649785000,"CHaegele",3000-01-01 00:00:00.000000000,"",2001-01-01,3000-01-01,"1472","1466","-62356",2014-01-21,"",""
921,"921",-1084,2014-01-21 11:40:17.649785000,"B.144","",2014-01-21 11:40:17.649785000,"CHaegele",3000-01-01 00:00:00.000000000,"",2001-01-01,3000-01-01,"1472","1469","-62356",2014-01-21,"",""
1126,"1106",-1084,2014-05-14 16:24:48.633597000,"B.601","",2014-05-09 07:44:27.755487000,"SWangler",2014-05-14 16:24:48.633597000,"SWangler",2005-01-01,3000-01-01,"2567","2571","-62356",2014-05-09,"",""
1127,"1107",-1084,2014-05-14 16:24:48.633597000,"B.601","",2014-05-09 07:44:27.755487000,"SWangler",2014-05-14 16:24:48.633597000,"SWangler",2005-01-01,3000-01-01,"2567","2688","-62356",2014-05-09,"",""
1138,"1118",-1084,2014-05-14 16:24:38.488376000,"B.601","",2014-05-09 07:44:36.633802000,"SWangler",2014-05-14 16:24:38.488376000,"SWangler",2005-01-01,3000-01-01,"2592","2597","-62356",2014-05-09,"",""
1139,"1119",-1084,2014-05-14 16:24:38.488376000,"B.601","",2014-05-09 07:44:36.633802000,"SWangler",2014-05-14 16:24:38.488376000,"SWangler",2005-01-01,3000-01-01,"2592","2602","-62356",2014-05-09,"",""
1140,"1120",-1084,2014-05-14 16:25:46.593813000,"B.601","",2014-05-09 07:44:37.560374000,"SWangler",2014-05-14 16:25:46.593813000,"SWangler",2005-01-01,3000-01-01,"2860","2463","-62356",2014-05-09,"",""
1141,"1121",-1084,2014-05-14 16:25:46.593813000,"B.601","",2014-05-09 07:44:37.560374000,"SWangler",2014-05-14 16:25:46.593813000,"SWangler",2005-01-01,3000-01-01,"2860","2700","-62356",2014-05-09,"",""
1142,"1122",-1084,2014-05-14 16:25:50.733351000,"B.601","",2014-05-09 07:44:37.758213000,"SWangler",2014-05-14 16:25:50.733351000,"SWangler",2005-01-01,3000-01-01,"2635","2766","-62356",2014-05-09,"",""
1144,"1124",-1084,2014-05-14 16:25:28.952079000,"B.601","",2014-05-09 07:44:38.783046000,"SWangler",2014-05-14 16:25:28.952079000,"SWangler",2005-01-01,3000-01-01,"2576","2881","-62356",2014-05-09,"",""
1145,"1125",-1084,2014-05-14 16:25:28.415913000,"B.601","",2014-05-09 07:44:38.783046000,"SWangler",2014-05-14 16:25:28.415913000,"SWangler",2005-01-01,3000-01-01,"2576","2562","-62356",2014-05-09,"",""
1146,"1126",-1084,2014-05-09 07:44:43.430190000,"B.601","",2014-05-09 07:44:43.430190000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2800","2652","-62356",2014-05-09,"",""
1147,"1127",-1084,2014-05-09 07:44:43.430190000,"B.601","",2014-05-09 07:44:43.430190000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2800","2738","-62356",2014-05-09,"",""
1148,"1128",-1084,2014-05-09 07:44:43.430190000,"B.601","",2014-05-09 07:44:43.430190000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2800","2833","-62356",2014-05-09,"",""
1149,"1129",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2443","-62356",2014-05-09,"",""
1150,"1130",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2663","-62356",2014-05-09,"",""
1151,"1131",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2839","-62356",2014-05-09,"",""
1152,"1132",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2850","-62356",2014-05-09,"",""
1153,"1133",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2439","-62356",2014-05-09,"",""
1154,"1134",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2849","-62356",2014-05-09,"",""
1155,"1135",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2894","-62356",2014-05-09,"",""
1156,"1136",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2883","-62356",2014-05-09,"",""
1157,"1137",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2836","-62356",2014-05-09,"",""
1158,"1138",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2742","-62356",2014-05-09,"",""
1159,"1139",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2608","-62356",2014-05-09,"",""
1160,"1140",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2445","-62356",2014-05-09,"",""
1161,"1141",-1084,2014-05-09 07:44:43.623082000,"B.601","",2014-05-09 07:44:43.623082000,"SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,"2813","2658","-62356",2014-05-09,"",""
1186,"1111",-1084,2014-05-14 16:25:02.084020000,"B.644","",2014-05-14 16:25:02.084020000,"SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,"2606","2707","-62356",2014-05-14,"",""
1187,"1112",-1084,2014-05-14 16:25:02.084020000,"B.644","",2014-05-14 16:25:02.084020000,"SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,"2606","2677","-62356",2014-05-14,"",""
1188,"1103",-1084,2014-05-14 16:25:11.768914000,"B.644","",2014-05-14 16:25:11.768914000,"SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,"2533","2620","-62356",2014-05-14,"",""
1191,"1113",-1084,2014-05-14 16:25:33.377640000,"B.644","",2014-05-14 16:25:33.377640000,"SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,"2863","2619","-62356",2014-05-14,"",""
1197,"1122",-1084,2014-05-14 16:25:50.733351000,"B.644","",2014-05-14 16:25:50.733351000,"SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,"2635","2766","-62356",2014-05-14,"",""
1201,"1181",-1084,2016-08-08 14:57:17.730301000,"B.4952","",2016-08-08 14:57:17.730301000,"DHaramincic",3000-01-01 00:00:00.000000000,"",1998-01-01,3000-01-01,"2947","2945","-62356",3000-01-01,"",""
1202,"1182",-1084,2016-08-08 14:57:17.730301000,"B.4952","",2016-08-08 14:57:17.730301000,"DHaramincic",3000-01-01 00:00:00.000000000,"",1998-01-01,3000-01-01,"2947","2946","-62356",3000-01-01,"",""
1203,"1183",-1084,2016-08-08 14:57:17.730301000,"B.4952","",2016-08-08 14:57:17.730301000,"DHaramincic",3000-01-01 00:00:00.000000000,"",1998-01-01,3000-01-01,"2941","2942","-62356",3000-01-01,"",""
1204,"1184",-1084,2016-08-08 14:57:17.730301000,"B.4952","",2016-08-08 14:57:17.730301000,"DHaramincic",3000-01-01 00:00:00.000000000,"",1998-01-01,3000-01-01,"2941","2943","-62356",3000-01-01,"",""
1205,"1185",-1084,2016-08-08 14:57:17.730301000,"B.4952","",2016-08-08 14:57:17.730301000,"DHaramincic",3000-01-01 00:00:00.000000000,"",1998-01-01,3000-01-01,"2941","2944","-62356",3000-01-01,"",""
1206,"1186",-1084,2016-08-08 14:57:17.730301000,"B.4952","",2016-08-08 14:57:17.730301000,"DHaramincic",3000-01-01 00:00:00.000000000,"",1998-01-01,3000-01-01,"2941","2947","-62356",3000-01-01,"",""
1221,"1201",-1084,2016-08-29 10:05:16.840041000,"P.-253363","",2016-08-16 16:05:49.477424000,"DHaramincic",2016-08-29 10:05:16.840041000,"DHaramincic",2001-01-01,3000-01-01,"2981","1472","-62356",3000-01-01,"",""
1222,"1202",-1084,2016-08-29 10:05:16.842711000,"P.-253363","",2016-08-16 16:06:35.605502000,"DHaramincic",2016-08-29 10:05:16.842711000,"DHaramincic",2008-01-01,3000-01-01,"2981","1718","-62356",3000-01-01,"",""
1241,"1221",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3098","3180","-62356",3000-01-01,"",""
1242,"1222",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3098","3181","-62356",3000-01-01,"",""
1243,"1223",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3145","-62356",3000-01-01,"",""
1244,"1224",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3146","-62356",3000-01-01,"",""
1245,"1225",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3147","-62356",3000-01-01,"",""
1246,"1226",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3148","-62356",3000-01-01,"",""
1247,"1227",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3149","-62356",3000-01-01,"",""
1248,"1228",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3150","-62356",3000-01-01,"",""
1249,"1229",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3151","-62356",3000-01-01,"",""
1250,"1230",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3152","-62356",3000-01-01,"",""
1251,"1231",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3153","-62356",3000-01-01,"",""
1252,"1232",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3154","-62356",3000-01-01,"",""
1253,"1233",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3092","3155","-62356",3000-01-01,"",""
1254,"1234",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3134","-62356",3000-01-01,"",""
1255,"1235",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3135","-62356",3000-01-01,"",""
1256,"1236",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3136","-62356",3000-01-01,"",""
1257,"1237",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3137","-62356",3000-01-01,"",""
1258,"1238",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3138","-62356",3000-01-01,"",""
1259,"1239",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3139","-62356",3000-01-01,"",""
1260,"1240",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3140","-62356",3000-01-01,"",""
1261,"1241",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3141","-62356",3000-01-01,"",""
1262,"1242",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3142","-62356",3000-01-01,"",""
1263,"1243",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3143","-62356",3000-01-01,"",""
1264,"1244",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3091","3144","-62356",3000-01-01,"",""
1265,"1245",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3095","3176","-62356",3000-01-01,"",""
1266,"1246",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3095","3177","-62356",3000-01-01,"",""
1267,"1247",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3095","3178","-62356",3000-01-01,"",""
1268,"1248",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3095","3179","-62356",3000-01-01,"",""
1269,"1249",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3121","3106","-62356",3000-01-01,"",""
1270,"1250",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3121","3118","-62356",3000-01-01,"",""
1271,"1251",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3121","3119","-62356",3000-01-01,"",""
1272,"1252",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3121","3120","-62356",3000-01-01,"",""
1273,"1253",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3123","-62356",3000-01-01,"",""
1274,"1254",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3124","-62356",3000-01-01,"",""
1275,"1255",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3125","-62356",3000-01-01,"",""
1276,"1256",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3126","-62356",3000-01-01,"",""
1277,"1257",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3127","-62356",3000-01-01,"",""
1278,"1258",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3128","-62356",3000-01-01,"",""
1279,"1259",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3129","-62356",3000-01-01,"",""
1280,"1260",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3130","-62356",3000-01-01,"",""
1281,"1261",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3131","-62356",3000-01-01,"",""
1282,"1262",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3132","-62356",3000-01-01,"",""
1283,"1263",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3090","3133","-62356",3000-01-01,"",""
1284,"1264",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3096","3083","-62356",3000-01-01,"",""
1285,"1265",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3096","3089","-62356",3000-01-01,"",""
1286,"1266",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3081","3082","-62356",3000-01-01,"",""
1287,"1267",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3081","3096","-62356",3000-01-01,"",""
1288,"1268",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3081","3100","-62356",3000-01-01,"",""
1289,"1269",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3081","3103","-62356",3000-01-01,"",""
1290,"1270",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3081","3121","-62356",3000-01-01,"",""
1291,"1271",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3089","3087","-62356",3000-01-01,"",""
1292,"1272",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3089","3088","-62356",3000-01-01,"",""
1293,"1273",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3103","3101","-62356",3000-01-01,"",""
1294,"1274",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3103","3102","-62356",3000-01-01,"",""
1295,"1275",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3087","3084","-62356",3000-01-01,"",""
1296,"1276",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3087","3085","-62356",3000-01-01,"",""
1297,"1277",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3087","3086","-62356",3000-01-01,"",""
1298,"1278",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3118","3107","-62356",3000-01-01,"",""
1299,"1279",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3118","3108","-62356",3000-01-01,"",""
1300,"1280",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3118","3109","-62356",3000-01-01,"",""
1301,"1281",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3118","3110","-62356",3000-01-01,"",""
1302,"1282",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3118","3111","-62356",3000-01-01,"",""
1303,"1283",-1084,2016-08-29 10:05:16.731788000,"B.5205","",2016-08-29 10:05:16.731788000,"DHaramincic",3000-01-01 00:00:00.000000000,"",2009-07-01,3000-01-01,"3118","3112","-62356",3000-01-01,"",""
